,ID,Comments / Message
1159,d06f8787247a92155f62f8cdc2d0dbb3,"hi.dfw area?.hi.hi.are you in the dfw area?.no up near wichita falls.in wf?.yea not far from it.ic.not too terribly far.you lookin tonight?.4 wat?.meet.hang.dont know u.you will if we meet tho.yea guess.you want to meet?.or you guess you would know me then.dont even know how old u r.29.im 15.oic.kinda hard for you to get out then.lol.yea only when mom is gone.mom gone?.parents are divorced.yea they r.she work nights or something.or just when shes at work during the day.she works both but mostly nites.she at work now.no.oic.kinda hard for you to meet then.wat u want 2 do?.whatever you want to.hang out.u fall asleep.no getting lots of bots.lol.its not funny.they are here.what would you like to do?.idk wat do u like?.i like pretty much everything.im open.u?.i dont like bots.lol.me either.but you never answered my ?.i like most things.for example.shopping, skating, partying, movies.cool.but cant do that at night.what would u like to do.no not this late.yeah.plus id have to drive there.so what would u like to do.u pick.what are my options?.watever.thats wide open.im a guy ya know.lol.srry got booted.its ok.i was saying whatever is wide open.im a guy ya know.i hope so....lol.well whatever might lead to me acting like a guy.lol.well.lol.ummm.whats on your mind.not much.....lol.uh huh.well then.wat?.you a good kisser.i think so.im wondering about that.what else do you do well.u dont think i do?.only 1 way to know for sure.tats true...lol.might be nice.yea.we could.wat?.kiss some.cool.and.thx 4 adding me.yw.guess im going to bed.hey wats ur name?.david.mines shawna.i got that.lol.will you be on tomorrow?.yea prolly.ok.we can chat again if you like.nite.yes id like tat.nite david.nite shawna.  "
1160,d0a7dd669e7931a71eba69a29de09c6e,well hun im gonna go ill ttyl.have a great time at the party.ok.and give me a call tonight on the cell.cya have fun wit ur game.i will.call me.k.ttyl mwah.muah.  
1161,d0cb041487a8a016ee5da79eaf03961e,"u there yet?.im gonna have 2 leave soon.ill just meet u tomorrow at the  on  in.there is a  and a  in theree 2.thtere is a  outside of.ill watch 4 u there. i think u said u got a black truck.ill come out when i seeu.ill be there at 10 tomorrow morn.mebbe leave me an offline tonite ill try 2 check it b4 i go.im not sure if i can but ill try.i cant wait 2 see u tomrorrow! dont 4get my cake ;).nite and cya tomroorw!.i g2g 2 sarahs now its kinda late lol.bye.hi shelly, I dont think i can make it I have to cover for someone that got the flue, I am sorry Ill try to get there next week have fun sking with mom n dad Im disapointed I can make it.  "
1162,d0d1ddf8f46982053911522c825eaa9c,hey!!!.hi!!!!!.i was waiting for you!.yeaa im glad i just got home there was an accident on 275 i was in traffic for like and hour!! im gld ur are here!.glad you are to.how was ur day?.boring.how was yours?.it was good got alot done so yea &gt;:D&lt; :-*.:-*.&gt;:D&lt;.what did u do today?.the usual errands with mom.did laundry.sounds fun! lol.yea lol.where did you go shopping?.lol.:D.a mall lol.lol.i bet u wanna know what i bought huh?.well yea.i bought a new pair of jeans and a couple shirts and some other stuff.lol ok.i thought about u all day long sweetie!!.i thought about you to!.:-*.&gt;:D&lt;.:-:-:-:-.lol u in another good mood tonight?.yea im in a good mood now that you are here.u are?.yes.:-*.:-*.:-*.some good kisses sound really good right about now!.yea.ur not talking much are u busy or something?.no.you werent talking either.brb ok?.ok.back.k.:-*.:-*.&gt;:D&lt;.&gt;:D&lt;.:-:-:-.lol i want all those and more!.:D.so..... how much do u like me?.lots.dont know how to say.its more than just like.just say what ever u feel ?.not ready to.maybe when i see you.oh ok.:-*.:-*.&gt;:D&lt;.&gt;:D&lt;.is ur mom up ?.yea.she is talking with her bf.about the trip they are going to take.oh ok.they are going to a resort for a weekend.do u know where it is?.some place called glen arbor or harbor.in michigan some place.is it far away? lol.mom said it is a few hours.oh ok.ok did she say when they are going??????.maybe next week.:D.really!!!.yea.:D.:D.is he there or they talking on the phone?.he is here.oh ok.why?.just wondering.ok.so why are u quiet ? :(.i dont know.why are you?.im thinking of u i wanna here ur voice ! im falling for u big time !!!.:D.im falling for you to.:-*.i havent felt this way in along time :-*.really?.yes it is hard to explain but im so lol i dont know lol.:D.but im really nervous and scared to !.why?.because im scared of ur mom finding out or something.im not going to tell.i know but she could find out other ways to im just nervous i guess.k.are u scared or nervous?.?.im here.a little nervous i guess.what u nervous about?.just meeting.maybe you wont like me when we meet.i like u now so im not going not like u ok i jus hope u like me.i like you now.alot.well u might not when u meet me?.i will.i know i will.well i hope so.:-*.:-*.&gt;:D&lt;.&gt;:D&lt; :-* :x.im getting a little tired.are you?.no but if u are then goto bed.ok.what are you doing tomorrow?.umm washing cloths and not sure what else.maybe i can call if mom gets busy doing something.just for a few minutes.k.:-*.i will talk to you tomorrow..:-* ok.:-:-:-.night.lol goodnight!.  
1163,d0ed31d02c825640fb0eb2c1826ec384,hey.whats ua doing.  
1164,d1463dcc6e6b7b4834a8d69231b46b29,:-w.:-w:-w:-w:-w:-w:-w:-w:-w.:-w:-w:-w:-w:-w:-w:-w:-w.:-w:-w:-w:-w:-w:-w:-w:-w:-w:-w:-w:-w:-w:-w:-w:-w.:-w:-w:-w:-w:-w:-w:-w.  
1165,d17a30677051e1c22b287a78b6c65779,are u back yet?.yes I am.phone charging.hi.hi.ok how long does that take?.dunno.ok.its been on awhile.how will u know when its done?.checking.u there?.yes.playin w/fone.is it charged?.we will see.u dont seem excited nemore.im tryin to get it set up.oh ok.give me a sec.ok.im waiting on the sim card to become registered.then ill kno wmy number.cool.yes indeed.u like ur mom workin days?.not really cuz then she is here at nite lol.why what happens at nite?.im here alone then.and u can do what u want.yea lol.anything exciting?.only meeting u.ok.yeah.I have the week off.coulda been there tonite.i know but u can thurs.yeah.can u come at noon?.yes.ill be there then.yay cant wait.me either.how far is wf from u.more than 30 mins.mebbe a lil its like 70 miles.ok not bad.whatcha been up to?.waiting 2 call u lol.me 2.dont have number yet?.yes I do.u gonna tell me?.469-834-5681.cool.very.ur names david right?.yes.ok i gotta log off 2 call.ok.give me a few mins.ok.bye 4 now.c ya.  
1166,d18e4cf05eba733aee79266b65117090,im finaly home :).im sooooo tired.ill be on for a while.hey cutieann.guess i missed u....ill check back in a few minutes.are you there.  
1167,d1921d587aceaecee5fd3c105119b234,hey whats up.Luke u there.u busy .say something.Hey what u doing.I have something for u.Luke u there.:-$.where did u go.pfffttttttt.....loser.Luke.........there is a white envolope where the paper boxes r in front of the post office its in the pink one its too tickets to the truck pull tonite at ford field.u and your cuz can gone me ok i'am at the comfort in near the car wash 248-471-9220 #418 call me tonite ok ..............Rich.Dont know what i did but its cool.bye:-(.  
1168,d19a3f1f9cb5dcc6188ac3835b899b79,"Hi ... I'm back!.hey sexy.:D Hi.:""&gt;.so whatcha up to?.eatin haha.What bout you.downloading movies.Cool like what?.so far just superbad.hahaha I love that movie.got any sugestions?.of good movies?.yeah.I am legend was awesome.saw that one it was good.Yeah it was intense haha.I just saw Fools Gold not that long ago...have you seen that?.not yet.It was kinda cool.i heard it was prety funny.yeah it was.im tryin to get without a paddle.I didn't see that one.I am so irritated with my dad right now.he's totally pissing me off.y?.Kinda long story.i c.But basicly he's bein a dick.that sux.brb.kk.ok im back yahoo is messin with me.Ugh lame.yeah.so how many ppl have u been with ive been with 7.Wait what?.is that asking too much?.Ooo I read that wrong.haha.I been with 2.ok.you mean like boyfriend right?.yeah.Okay yeah 2.haha.lol.what did u think i ment?.I just wanted to make sure.so u usually on here late?.yeah if my parents aren't bein assholes.lol.haha.Are you?.sometimes depends whos on.How bout if I'm on? haha.oh ill b up late then/:).haha cool.i cant believe your even talkin to me.Why?!.ur too hott.Oh whatev.YOUR the one thats hott.i just wanna come fuck ur brains out.:""&gt;.i wish i could come taste ur pussy right now.that sounds really hott....yeah it would be. ide love to make you cum.:D.man there i go again gettin myself all horny again.aww.wish u could help me.Yeah.maybe another day :).so you don't have a gf right now or anything for real?.nope.How come?.i guess i dont have very good luck.Yeah...I have a hard time believin that.:P.well its true.I'm sorry you jus seem really cool and hott so its hard to believe that haha.well its true 4 sure.so i guess if anything happens itll b up 2 u.Oh yeah.I thought guys were the ones that make the decisions.haha.well im sayin yes but i guess its up to u.oh haha well you all ready know what I think of you :""&gt;.this almost seems too good to b true.haha how come? Your hott and you know it.i wish u could c how horny i am right now.yeah.....:-? well actually u could if u wanted im not shy/:).If you wanna...:""&gt;.haha.ok well if were gonna meet youll prolly end up seein it neways so y not.haha.true.so what do u think?.I only see a blurry pic of you....oh there wow.ok lets try this again.oh...it just started working.it keeps freezin.Yah.is it workin now?.not yet.:(\.hm.it is now.sorta.it works when it wants.haha yeah.so what do u think?.thats pretty hott.think u could take it?.:).I still can't believe you would want me to...haha.only if u want to.i cant wait 2 c u now.me too.would u suck it 4 me?.if you want yeah.:D.oh yeah.while im eating u out.thats hott.OMFG brb my moms drunk and yellin.k.I fuckin hate my mom.lol.I hafta go she made a huge fuckin mess and I hafta clean now :(.ok well imma hit the sack cause i gotta work soon so ill talk to u soon.ok sorry :(.its ok.talk to you later hottie :).Hey is your name the same as what shows up on here? Like what do you want me to call you?.I'm Dani of course haha.im patrick.Cool :) I like that name.Ok I gotta go but I'll ttyl.ttyl.  "
1169,d1a7a4b8e87b57d4817d7df1a4b3c6f7,mornin happy st pattys.monring hun happy irish day.hows ur irish day going.hows ur day so far.lol.we said almost same thing.did u get my first message today about talking later tonight.yea.did u mean that to b a comment?.just wonderin.didnt wanna get in trbl lol.ill try to call.oo sorry.u didnt?.u can delete it.ok so can u.but ill do it.u took care of it.nope.well its not on ur profile.r u mad at me because i got off the phone with u.huh?.off the internet i mean.no.no way.u do that alot kinda fade off n no bye lol.but i usually leave u message on myspace.yea its cool :).so do u wanna talk when ur at ur friends party.u want me to delete ur comment?.i see it on my prof.didnt bug me.let me look.ok im back.wb.thanks.i feel like i was just greeted as an alien.how?.i dont know i was just goofing.haha ok.so did u think about me alot last night.yea.after i left u what was on ur mind.wonderd were u went but figured u were tired.yea.dadada.lol.is ur dad doin ok?.he is good as usual.cool.so have u thought about me more then just a friend.did u?.perhaps i think about u alot.yea?.well yea i do what about u.u seem rlly cool n nice to me.y shouldn't i ur an angel.u shouldnt wat?.why should i not treat u nice that would be mean if i were to treat u horribly.i like u alot.aww i like u to.u like me.sure.thanks.do u think i am handsome.ya.ur awsome.really.y is that.cuz.ur comments still ther lol.o god ok.ill del it if u want.k i did.ok i just saw it.so.hey hun contact me using the myspace email.when i get kicked off the next time.k.havin trbl again?.  
